CustomerID,recency_days,frequency,monetary_value,R,F,M,segment
15529,22,11,3995.23,4,5,5,Loyal
17769,12,10,3997.98,5,5,5,Champions
16186,22,12,4006.94,4,5,5,Loyal
14547,3,8,4007.54,5,5,5,Champions
12378,129,1,4008.62,2,1,5,Others
12957,9,8,4017.54,5,5,5,Champions
12841,4,25,4022.35,5,5,5,Champions
13815,22,4,4027.36,4,4,5,Loyal
12867,26,7,4036.82,4,5,5,Loyal
12656,17,5,4051.17,4,4,5,Loyal
14401,4,13,4051.48,5,5,5,Champions
18087,98,2,4055.72,2,3,5,Others
12449,22,4,4067.29,4,4,5,Loyal
14092,7,14,4076.91,5,5,5,Champions
12749,3,5,4090.88,5,4,5,Loyal
16670,16,11,4095.9,4,5,5,Loyal
16401,1,12,4098.32,5,5,5,Champions
17377,23,20,4100.92,4,5,5,Loyal
17940,49,10,4106.44,3,5,5,Others
16592,4,16,4113.68,5,5,5,Champions
12569,2,32,4124.69,5,5,5,Champions
15514,12,11,4139.46,5,5,5,Champions
13988,19,6,4147.96,4,5,5,Loyal
13555,73,4,4149.28,2,4,5,"At Risk"
13384,30,7,4151.93,4,5,5,Loyal
16549,10,10,4154.64,5,5,5,Champions
15570,7,12,4165.52,5,5,5,Champions
12949,30,8,4167.22,4,5,5,Loyal
18041,11,21,4183.39,5,5,5,Champions
14146,8,5,4191,5,4,5,Loyal
12747,2,11,4196.01,5,5,5,Champions
15971,17,12,4199.85,4,5,5,Loyal
17920,4,17,4204.1,5,5,5,Champions
15804,0,13,4206.39,5,5,5,Champions
14277,15,3,4216.2,4,4,5,Loyal
17419,11,12,4226.57,5,5,5,Champions
12500,23,11,4257.82,4,5,5,Loyal
14422,0,6,4263.64,5,5,5,Champions
17937,8,7,4301.22,5,5,5,Champions
15034,15,8,4308.61,4,5,5,Loyal
12347,2,7,4310,5,5,5,Champions
18251,87,1,4314.72,2,1,5,Others
17567,7,8,4331.48,5,5,5,Champions
14525,19,9,4332.2,4,5,5,Loyal
14800,47,12,4339.74,3,5,5,Others
14016,161,4,4341.21,2,4,5,"At Risk"
16945,21,19,4345.5,4,5,5,Loyal
12752,81,1,4366.78,2,2,5,Others
13505,72,4,4393.63,2,4,5,"At Risk"
12712,28,13,4396.13,4,5,5,Loyal
15874,63,7,4405.88,3,5,5,Others
16626,0,17,4413.1,5,5,5,Champions
15955,24,14,4416.26,4,5,5,Loyal
13069,0,24,4436.12,5,5,5,Champions
14534,2,18,4447.05,5,5,5,Champions
14085,2,18,4448.54,5,5,5,Champions
12627,10,7,4478.53,5,5,5,Champions
17364,0,11,4481.18,5,5,5,Champions
16984,88,2,4481.35,2,3,5,Others
14426,23,10,4481.67,4,5,5,Loyal
12524,9,8,4485.72,5,5,5,Champions
17975,15,13,4488.81,4,5,5,Loyal
15299,67,7,4507.01,3,5,5,Others
13267,2,19,4521.49,5,5,5,Champions
12484,32,6,4541.72,3,5,5,Others
17068,12,21,4552.14,5,5,5,Champions
17613,22,14,4559.15,4,5,5,Loyal
14004,43,7,4582.64,3,5,5,Others
15093,18,6,4597.02,4,5,5,Loyal
13802,138,3,4599.42,2,3,5,Others
16931,5,21,4604.22,5,5,5,Champions
14286,23,3,4628.75,4,4,5,Loyal
14390,10,9,4652.82,5,5,5,Champions
14189,2,15,4654.08,5,5,5,Champions
15291,25,15,4668.3,4,5,5,Loyal
14191,1,13,4684.76,5,5,5,Champions
14135,1,15,4690.31,5,5,5,Champions
14159,19,11,4693.01,4,5,5,Loyal
12714,9,5,4708.86,5,4,5,Loyal
16722,17,13,4730.81,4,5,5,Loyal
15152,9,13,4745.69,5,5,5,Champions
14180,10,25,4748.52,5,5,5,Champions
12955,1,11,4757.16,5,5,5,Champions
17690,30,15,4757.95,4,5,5,Loyal
15187,1,16,4777.18,5,5,5,Champions
15298,2,12,4799.9,5,5,5,Champions
17365,12,8,4801.56,5,5,5,Champions
15555,12,16,4805.17,5,5,5,Champions
13013,1,13,4810.94,5,5,5,Champions
15738,18,16,4812.42,4,5,5,Loyal
17652,25,12,4867.72,4,5,5,Loyal
14292,7,9,4871.93,5,5,5,Champions
12688,113,1,4873.81,2,1,5,Others
12664,8,9,4881.88,5,5,5,Champions
17133,15,7,4892.24,4,5,5,Loyal
14709,15,13,4921.04,4,5,5,Loyal
15786,46,3,4932.2,3,3,5,Others
12700,7,4,4939.99,5,4,5,Loyal
12437,1,18,4951.41,5,5,5,Champions
15547,7,14,4954.84,5,5,5,Champions
15032,256,3,4959.1,1,3,5,Others
12444,21,5,5005.46,4,4,5,Loyal
14755,9,11,5010.28,5,5,5,Champions
14329,17,7,5014.84,4,5,5,Loyal
17426,8,6,5037.26,5,5,5,Champions
15719,32,13,5045.61,4,5,5,Loyal
12432,42,5,5059.32,3,4,5,Others
13139,16,7,5064.94,4,5,5,Loyal
15301,50,12,5070.35,3,5,5,Others
14562,3,18,5074.77,5,5,5,Champions
16700,8,13,5076.55,5,5,5,Champions
17602,2,6,5102.97,5,5,5,Champions
13941,21,5,5112.96,4,4,5,Loyal
15903,9,7,5126.76,5,5,5,Champions
13599,1,21,5153.67,5,5,5,Champions
17858,5,12,5155.66,5,5,5,Champions
15727,16,7,5178.96,4,5,5,Loyal
16191,2,13,5180.52,5,5,5,Champions
13756,2,14,5189.52,5,5,5,Champions
16258,45,5,5203.51,3,4,5,Others
15046,9,15,5213.77,5,5,5,Champions
12362,3,10,5226.23,5,5,5,Champions
18226,44,11,5228.05,3,5,5,Others
17061,73,11,5232.23,2,5,5,"At Risk"
17730,3,13,5298.48,5,5,5,Champions
15150,17,10,5314.47,4,5,5,Loyal
13269,1,15,5346.23,5,5,5,Champions
16303,25,3,5360.63,4,4,5,Loyal
17850,372,34,5391.21,1,5,5,"At Risk"
17719,37,15,5396.04,3,5,5,Others
16701,8,13,5398.3,5,5,5,Champions
17809,16,12,5411.91,4,5,5,Loyal
12490,5,10,5417.93,5,5,5,Champions
18198,4,17,5425.56,5,5,5,Champions
16265,9,9,5447,5,5,5,Champions
16985,17,10,5464.12,4,5,5,Loyal
16609,15,7,5493.46,4,5,5,Loyal
18225,3,12,5509.12,5,5,5,Champions
15805,23,17,5528.48,4,5,5,Loyal
12539,22,4,5568.35,4,4,5,Loyal
16161,1,19,5575.56,5,5,5,Champions
16767,30,11,5580.6,4,5,5,Loyal
12839,2,14,5591.42,5,5,5,Champions
12481,22,10,5596.32,4,5,5,Loyal
17757,1,30,5605.29,5,5,5,Champions
14688,7,21,5630.87,5,5,5,Champions
18118,10,26,5653.82,5,5,5,Champions
13004,11,18,5655.91,5,5,5,Champions
17716,22,11,5655.99,4,5,5,Loyal
17049,2,9,5659.98,5,5,5,Champions
14049,16,4,5681.72,4,4,5,Loyal
14110,3,12,5683.15,5,5,5,Champions
13468,1,37,5704.97,5,5,5,Champions
16553,163,12,5719.82,2,5,5,"At Risk"
13178,26,11,5725.47,4,5,5,Loyal
17686,7,7,5739.46,5,5,5,Champions
15218,10,11,5756.89,5,5,5,Champions
12720,2,25,5781.73,5,5,5,Champions
13050,14,17,5836.86,4,5,5,Loyal
13534,2,25,5870.08,5,5,5,Champions
13209,30,8,5891.61,4,5,5,Loyal
14944,29,12,5900.25,4,5,5,Loyal
14415,1,13,5900.28,5,5,5,Champions
14505,17,8,5905.64,4,5,5,Loyal
15382,14,6,5955.71,4,5,5,Loyal
14101,73,6,5976.79,2,5,5,"At Risk"
13316,37,4,5977.73,3,4,5,Others
13097,32,10,6010.42,3,5,5,Others
12637,67,8,6021.9,3,5,5,Others
14735,3,32,6065.69,5,5,5,Champions
15939,89,15,6115.01,2,5,5,"At Risk"
17509,57,8,6115.14,3,5,5,Others
13418,11,18,6127.43,5,5,5,Champions
14060,4,19,6140.42,5,5,5,Champions
12357,33,1,6207.67,3,2,5,Others
14057,23,17,6217.96,4,5,5,Loyal
16126,29,4,6287.77,4,4,5,Loyal
17315,1,38,6292.26,5,5,5,Champions
15005,15,28,6316.57,4,5,5,Loyal
13709,3,13,6328.05,5,5,5,Champions
13668,2,21,6363.59,5,5,5,Champions
12359,57,4,6372.58,3,4,5,Others
13871,22,13,6403.25,4,5,5,Loyal
13102,1,24,6424.09,5,5,5,Champions
13225,3,7,6463.84,5,5,5,Champions
15694,0,14,6479.4,5,5,5,Champions
18223,4,14,6484.54,5,5,5,Champions
12431,35,15,6487.45,3,5,5,Others
16814,14,21,6509.1,4,5,5,Loyal
12472,32,7,6572.11,3,5,5,Others
15144,8,17,6580.44,5,5,5,Champions
16182,72,4,6617.65,2,4,5,"At Risk"
12626,23,9,6620.48,4,5,5,Loyal
17338,17,8,6643.93,4,5,5,Loyal
16353,3,23,6675.71,5,5,5,Champions
15249,31,13,6688.46,4,5,5,Loyal
16746,4,18,6697.66,5,5,5,Champions
13576,10,18,6717.34,5,5,5,Champions
16532,17,3,6748.8,4,4,5,Loyal
16652,58,7,6773.97,3,5,5,Others
15601,11,14,6776.56,5,5,5,Champions
18055,7,10,6784.19,5,5,5,Champions
15023,3,11,6802.76,5,5,5,Champions
12830,37,6,6814.64,3,5,5,Others
12476,15,11,6816.42,4,5,5,Loyal
12705,15,9,6868.29,4,5,5,Loyal
17416,29,7,6893.42,4,5,5,Loyal
16187,31,15,6911.44,4,5,5,Loyal
13027,113,6,6912,2,5,5,"At Risk"
16713,18,15,6923.13,4,5,5,Loyal
12989,3,15,6924.11,5,5,5,Champions
12798,10,3,6977.04,5,4,5,Loyal
12766,3,7,6989.63,5,5,5,Champions
14961,10,9,7044.68,5,5,5,Champions
13985,4,15,7060.13,5,5,5,Champions
13324,36,10,7121.95,3,5,5,Others
16873,4,6,7123.62,5,5,5,Champions
16745,86,17,7194.3,2,5,5,"At Risk"
16729,38,21,7239.92,3,5,5,Others
16923,12,19,7247.61,5,5,5,Champions
18229,11,20,7276.9,5,5,5,Champions
13018,16,28,7277.7,4,5,5,Loyal
12583,2,15,7281.38,5,5,5,Champions
17396,39,8,7330.8,3,5,5,Others
15465,19,18,7354.62,4,5,5,Loyal
12980,157,9,7374.9,2,5,5,"At Risk"
12474,17,18,7375.79,4,5,5,Loyal
13263,1,35,7454.07,5,5,5,Champions
18172,14,20,7561.68,4,5,5,Loyal
15194,3,15,7616.53,5,5,5,Champions
15044,19,17,7700.23,4,5,5,Loyal
13629,23,11,7792.36,4,5,5,Loyal
12435,79,2,7829.89,2,3,5,Others
13093,275,8,7832.47,1,5,5,"At Risk"
17811,4,39,7837.73,5,5,5,Champions
12757,15,13,7857.1,4,5,5,Loyal
14849,21,25,7930.54,4,5,5,Loyal
15290,4,18,7943.22,5,5,5,Champions
12428,25,9,7956.46,4,5,5,Loyal
14796,1,17,8022.49,5,5,5,Champions
18109,1,26,8052.97,5,5,5,Champions
14952,59,11,8099.49,3,5,5,Others
13854,8,25,8109.52,5,5,5,Champions
16672,2,20,8134.94,5,5,5,Champions
14936,33,8,8137.02,3,5,5,Others
14056,1,23,8214.65,5,5,5,Champions
16558,0,20,8338.49,5,5,5,Champions
15358,4,22,8347.2,5,5,5,Champions
18139,17,6,8438.34,4,5,5,Loyal
12683,4,15,8476.57,5,5,5,Champions
14527,2,55,8508.82,5,5,5,Champions
16656,22,15,8625.8,4,5,5,Loyal
17306,10,19,8631.31,5,5,5,Champions
17243,1,26,8676.85,5,5,5,Champions
17017,2,20,8694.26,5,5,5,Champions
16033,5,20,8816.4,5,5,5,Champions
13090,8,14,8910.82,5,5,5,Champions
13488,17,13,8968.31,4,5,5,Loyal
12451,10,5,9035.52,5,4,5,Loyal
13969,7,18,9053.94,5,5,5,Champions
18092,2,11,9068.26,5,5,5,Champions
14667,10,25,9241.2,5,5,5,Champions
14367,8,16,9261.52,5,5,5,Champions
12567,22,10,9401.28,4,5,5,Loyal
16523,1,21,9418.47,5,5,5,Champions
14733,16,12,9585.91,4,5,5,Loyal
13458,7,14,9646.57,5,5,5,Champions
12709,15,15,9736.52,4,5,5,Loyal
15078,7,32,9743.11,5,5,5,Champions
13199,3,38,9817.12,5,5,5,Champions
13001,4,13,9818.82,5,5,5,Champions
12590,211,2,9864.26,1,2,5,Lost
16843,42,16,10196.57,3,5,5,Others
16180,100,8,10254.18,2,5,5,"At Risk"
15502,15,12,10384.93,4,5,5,Loyal
15615,10,23,10399.74,5,5,5,Champions
14062,9,12,10464.85,5,5,5,Champions
15251,9,11,10484.99,5,5,5,Champions
17706,4,17,10504.49,5,5,5,Champions
17865,30,20,10526.32,4,5,5,Loyal
16779,2,22,10629.72,5,5,5,Champions
17139,15,12,10668.47,4,5,5,Loyal
14769,2,8,10674.75,5,5,5,Champions
13340,45,7,10736.48,3,5,5,Others
17107,33,6,10815.43,3,5,5,Others
13319,5,26,10845.55,5,5,5,Champions
17581,0,25,11045.04,5,5,5,Champions
15482,15,12,11054.96,4,5,5,Loyal
12409,78,3,11072.67,2,3,5,Others
14895,7,20,11138.71,5,5,5,Champions
12971,3,86,11189.91,5,5,5,Champions
14194,4,21,11349.52,5,5,5,Champions
15125,25,15,11528.48,4,5,5,Loyal
12939,64,8,11581.8,3,5,5,Others
12557,16,5,11990.96,4,4,5,Loyal
14606,1,93,12156.65,5,5,5,Champions
13113,0,24,12245.96,5,5,5,Champions
12682,3,31,12288.22,5,5,5,Champions
17340,29,11,12353.29,4,5,5,Loyal
16000,2,3,12393.7,5,4,5,Loyal
15640,4,15,12515.66,5,5,5,Champions
12536,43,3,12601.83,3,3,5,Others
13078,3,26,12627.94,5,5,5,Champions
14258,9,9,12669.98,5,5,5,Champions
16525,2,26,13027.45,5,5,5,Champions
17735,2,19,13110.02,5,5,5,Champions
12477,22,6,13219.74,4,5,5,Loyal
15498,2,27,13316.4,5,5,5,Champions
12433,0,7,13375.87,5,5,5,Champions
12540,19,17,13400.24,4,5,5,Loyal
12621,1,20,13689.67,5,5,5,Champions
12681,14,22,13787.54,4,5,5,Loyal
16705,0,20,14034.99,5,5,5,Champions
14866,10,12,14389.9,5,5,5,Champions
16133,3,33,14589.04,5,5,5,Champions
15513,33,19,14758.22,3,5,5,Others
14051,0,23,15610.39,5,5,5,Champions
15189,1,41,16225.39,5,5,5,Champions
17677,1,30,16363.23,5,5,5,Champions
15856,4,27,16387.57,5,5,5,Champions
14607,15,14,16569.5,4,5,5,Loyal
12921,9,37,16587.09,5,5,5,Champions
16839,8,34,16594.35,5,5,5,Champions
13881,3,20,17159.52,5,5,5,Champions
13767,2,37,17220.36,5,5,5,Champions
17428,0,28,17256.85,5,5,5,Champions
14031,7,19,17286.86,5,5,5,Champions
12678,42,12,17628.46,3,5,5,Others
12901,8,28,17654.54,5,5,5,Champions
15159,1,30,18641.01,5,5,5,Champions
12731,23,12,18895.91,4,5,5,Loyal
12471,2,30,19824.05,5,5,5,Champions
15039,9,47,19914.44,5,5,5,Champions
17381,8,29,20275.61,5,5,5,Champions
17675,1,31,20374.28,5,5,5,Champions
16210,1,18,21086.3,5,5,5,Champions
12744,51,7,21279.29,3,5,5,Others
12753,22,6,21429.39,4,5,5,Loyal
13777,0,33,25977.16,5,5,5,Champions
16333,7,22,26626.8,5,5,5,Champions
17857,4,23,26879.04,5,5,5,Champions
13408,1,62,28117.04,5,5,5,Champions
13081,11,11,28337.38,5,5,5,Champions
14680,25,16,28754.11,4,5,5,Loyal
13098,1,28,28882.44,5,5,5,Champions
17389,0,34,31833.68,5,5,5,Champions
17404,4,15,31906.82,5,5,5,Champions
15838,11,19,33643.08,5,5,5,Champions
12748,0,209,33719.73,5,5,5,Champions
16422,17,51,34684.4,4,5,5,Loyal
16013,3,47,37130.6,5,5,5,Champions
13798,1,57,37153.85,5,5,5,Champions
15098,182,3,39916.5,1,3,5,Others
17841,1,124,40991.57,5,5,5,Champions
12931,21,15,42055.96,4,5,5,Loyal
15749,235,3,44534.3,1,3,5,Others
14088,10,13,50491.81,5,5,5,Champions
14298,8,44,51527.3,5,5,5,Champions
15061,3,48,54534.14,5,5,5,Champions
15769,7,26,56252.72,5,5,5,Champions
17949,1,45,58510.48,5,5,5,Champions
13089,2,97,58825.83,5,5,5,Champions
15311,0,91,60767.9,5,5,5,Champions
13694,3,50,65039.62,5,5,5,Champions
14096,4,17,65164.79,5,5,5,Champions
16684,4,28,66653.56,5,5,5,Champions
12346,325,1,77183.6,1,1,5,Lost
16029,38,63,81024.84,3,5,5,Others
17511,2,31,91062.38,5,5,5,Champions
14156,9,55,117379.63,5,5,5,Champions
12415,24,21,124914.53,4,5,5,Loyal
14911,1,201,143825.06,5,5,5,Champions
16446,0,2,168472.5,5,3,5,Others
17450,8,46,194550.79,5,5,5,Champions
18102,0,60,259657.3,5,5,5,Champions
14646,1,73,280206.02,5,5,5,Champions
